kamar_tidur,luas_bangunan_m2,luas_tanah_m2,kota,harga
2,36,60,bogor,620000000
4,135,103,bogor,1277500000
3,70,72,bogor,760000000
3,55,60,bogor,917000000
3,90,78,bogor,675000000
2,36,60,bogor,139000000
6,350,260,bogor,5300000000
4,210,210,bogor,2800000000
2,54,98,bogor,550000000
3,120,150,bogor,700000000
3,88,133,bogor,1450000000
4,300,215,bogor,2950000000
2,50,170,bogor,530000000
2,36,61,bogor,425000000
2,60,72,bogor,299000000
2,48,72,bogor,950000000
2,40,100,bogor,400000000
2,50,60,bogor,690000000
2,33,84,bogor,400000000
2,45,150,bogor,665000000
3,65,65,bogor,787905000
2,40,90,bogor,485000000
2,36,60,bogor,684000000
2,62,72,bogor,765000000
2,36,60,bogor,450000000
2,30,60,bogor,397000000
2,36,72,bogor,700000000
7,532,1317,bogor,3500000000
2,40,72,bogor,554000000
2,50,75,bogor,799000000
2,40,70,bogor,590000000
4,245,413,bogor,4500000000
5,300,1700,bogor,4000000000
4,128,539,bogor,5500000000
2,36,60,bogor,298800000
2,72,90,bogor,280000000
3,68,72,bogor,949000000
3,69,105,bogor,1340000000
2,75,215,bogor,750000000
2,70,150,bogor,698000000
3,63,308,bogor,1300000000
3,66,60,bogor,759000000
2,90,120,bogor,630000000
1,60,60,bogor,750000000
2,60,70,bogor,269000000
2,55,71,bogor,275000000
3,115,144,bogor,675000000
1,30,112,bogor,315000000
2,42,120,bogor,485000000
2,100,180,bogor,580000000
1,36,72,bogor,269000000
3,144,204,bogor,1600000000
3,100,120,bogor,540000000
3,100,120,bogor,670000000
1,60,78,bogor,330000000
2,36,60,bogor,363000000
3,68,90,bogor,380000000
3,1101,193,bogor,750000000
4,91,64,bogor,800000000
3,135,180,bogor,610000000
6,500,700,bogor,12307000000
2,50,105,bogor,700000000
2,28,70,bogor,130000000
5,150,173,bogor,1180000000
3,97,108,bogor,390000000
3,60,60,bogor,570000000
2,55,72,bogor,260000000
2,33,124,bogor,600000000
2,45,90,bogor,400000000
3,70,90,bogor,380000000
2,36,60,bogor,363000000
2,56,66,bogor,250000000
2,61,72,bogor,295000000
4,250,200,bogor,2950000000
2,90,90,bogor,713330000
2,55,60,bogor,800000000
2,52,180,bogor,680000000
3,160,105,bogor,1800000000
2,100,112,bogor,600000000
2,60,72,bogor,220000000
2,36,60,bogor,363000000
2,36,72,bogor,672999900
2,45,70,bogor,495000000
2,50,69,bogor,365000000
2,48,150,bogor,475000000
2,36,60,bogor,363000000
3,180,142,bogor,2500000000
2,29,89,bogor,615173684
3,66,60,bogor,658000000
2,60,84,bogor,650000000
4,94,104,bogor,1007300000
3,60,60,bogor,570000000
2,36,72,bogor,230000000
3,94,54,bogor,862000000
2,55,65,bogor,660000000
2,40,88,bogor,699000000
3,66,60,bogor,600000000
3,66,60,bogor,600000000
3,100,112,bogor,1500000000
3,75,66,bogor,1048600000
3,90,120,bogor,800000000
3,85,126,bogor,1610000000
3,62,120,bogor,800000000
2,59,60,bogor,1290000000
3,96,120,bogor,550000000
2,40,62,bogor,385000000
2,36,72,bogor,590000000
3,87,90,bogor,1070000000
2,45,80,bogor,750000000
2,45,72,bogor,700000000
2,36,72,bogor,560000000
3,66,60,bogor,600000000
2,36,60,bogor,363000000
1,21,156,bogor,300000000
2,70,105,bogor,910000000
2,60,60,bogor,470000000
2,56,60,bogor,1720000000
3,220,208,bogor,2800000000
3,66,60,bogor,658000000
2,36,66,bogor,498000000
3,60,66,bogor,723000000
3,120,200,bogor,2500000000
4,98,144,bogor,600000000
1,32,60,bogor,238000000
2,37,172,bogor,825000000
2,30,60,bogor,178000000
2,65,75,bogor,460000000
2,41,77,bogor,790000000
2,36,90,bogor,707400000
2,42,187,bogor,500000000
2,45,120,bogor,650000000
2,21,60,bogor,185000000
2,36,72,bogor,364000000
3,90,118,bogor,645000000
3,200,140,bogor,2400000000
2,56,84,bogor,618000000
4,250,300,bogor,3100000000
3,60,143,bogor,900000000
2,27,60,bogor,415000000
2,61,60,bogor,929000000
3,160,108,bogor,1700000000
3,180,126,bogor,1750000000
8,400,1610,bogor,15000000000
2,36,60,bogor,370000000
2,43,72,bogor,590000000
2,61,84,bogor,1110000000
2,60,90,bogor,310000000
3,60,161,bogor,565000000
2,100,2215,bogor,3500000000
3,70,72,bogor,815000000
3,60,72,bogor,935246000
3,60,72,bogor,921185600
3,60,72,bogor,945870000
3,50,90,bogor,522000000
4,220,555,bogor,3500000000
2,38,66,bogor,495000000
3,80,90,bogor,439000000
4,120,136,bogor,1650000000
3,178,284,bogor,2890000000
2,38,90,bogor,350000000
2,42,72,bogor,394992000
2,45,147,bogor,1099000000
3,64,90,bogor,1132444444
2,43,72,bogor,549000000
2,38,60,bogor,313000000
3,45,72,bogor,280000000
2,100,105,bogor,970000000
2,27,60,bogor,450000000
2,45,72,bogor,480000000
4,100,300,bogor,350000000
1,21,72,bogor,170000000
2,60,72,bogor,335000000
4,90,129,bogor,395000000
2,48,150,bogor,615000000
2,52,72,bogor,800000000
2,40,72,bogor,700000000
3,100,136,bogor,1400000000
2,39,60,bogor,850000000
2,50,60,bogor,400000000
3,70,90,bogor,540000000
3,40,107,bogor,596000000
3,60,74,bogor,1034000000
6,635,730,bogor,5400000000
4,700,2200,bogor,15000000000
2,70,84,bogor,920000000
2,65,91,bogor,599000000
2,36,112,bogor,350000000
3,85,55,bogor,1000000000
20,2000,1750,bogor,10500000000
2,36,60,bogor,300000000
2,40,72,bogor,554000000
2,36,76,bogor,495000000
2,62,72,bogor,765000000
2,50,72,bogor,604000000
2,40,66,bogor,350000000
4,140,136,bogor,1690000000
2,150,260,bogor,350000000
2,100,84,bogor,910000000
3,75,60,bogor,858600000
3,77,240,bogor,900000000
1,37,178,bogor,455000000
1,22,60,bogor,250000000
2,93,250,bogor,925000000
4,100,350,bogor,1800000000
2,90,120,bogor,550000000
2,200,120,bogor,1350000000
2,50,104,bogor,310000000
2,48,98,bogor,849500000
2,30,60,bogor,275000000
3,77,84,bogor,1500000000
4,72,60,bogor,500000000
3,77,84,bogor,900000000
2,48,72,bogor,250000000
2,64,208,bogor,650000000
2,30,60,bogor,200000000
2,79,79,bogor,500000000
2,30,90,bogor,310000000
3,66,62,bogor,735000000
2,48,150,bogor,630000000
4,146,250,bogor,980000000
3,66,66,bogor,757000000
3,66,60,bogor,658000000
3,100,120,bogor,575000000
2,45,72,bogor,255000000
2,38,72,bogor,729750000
3,66,66,bogor,700000000
3,120,176,bogor,1600000000
2,45,90,bogor,764800000
3,66,60,bogor,600000000
3,66,60,bogor,600000000
2,38,70,bogor,909500000
2,50,70,bogor,810000000
2,55,105,bogor,1290000000
2,42,72,bogor,540000000
2,56,137,bogor,890000000
2,50,161,bogor,910000000
3,47,99,bogor,1060000000
4,320,299,bogor,4200000000
2,36,60,bogor,363000000
1,22,60,bogor,175000000
3,60,72,bogor,270000000
3,66,60,bogor,700000000
2,36,90,bogor,470000000
6,200,333,bogor,1500000000
2,72,72,bogor,450000000
2,130,144,bogor,570000000
2,100,120,bogor,515000000
3,130,180,bogor,580000000
3,70,430,bogor,2000000000
5,180,136,bogor,875000000
3,80,90,bogor,449000000
2,36,76,bogor,497000000
3,66,60,bogor,658000000
3,66,60,bogor,723000000
3,66,66,bogor,575000000
2,60,120,bogor,400000000
4,88,73,bogor,990000000
3,340,398,bogor,4000000000
3,66,60,bogor,658000000
2,36,72,bogor,400000000
1,22,72,bogor,250000000
3,66,60,bogor,658000000
2,40,60,bogor,444000000
3,66,60,bogor,723000000
2,60,72,bogor,265000000
2,44,60,bogor,320000000
3,69,105,bogor,1340000000
2,52,153,bogor,1200000000
3,140,90,bogor,1400000000
3,70,90,bogor,510000000
3,105,170,bogor,950000000
2,50,72,bogor,280000000
1,22,90,bogor,230000000
2,60,90,bogor,699000000
2,50,60,bogor,685000000
2,33,105,bogor,490000000
2,45,190,bogor,675000000
2,60,60,bogor,350000000
3,70,120,bogor,650000000
2,60,90,bogor,400000000
3,190,144,bogor,1850000000
2,65,72,bogor,309000000
3,120,60,bogor,700000000
7,850,475,bogor,12000000000
3,50,60,bogor,660000000
8,300,261,bogor,3250000000
2,45,60,bogor,155000000
2,35,60,bogor,414000000
3,91,150,bogor,1240000000
2,36,135,bogor,505000000
2,42,120,bogor,500000000
2,36,208,bogor,410000000
4,388,120,bogor,1300000000
3,114,548,bogor,1299000000
2,70,98,bogor,749000000
2,38,107,bogor,419900000
2,100,171,bogor,650000000
3,69,90,bogor,1290000000
4,347,465,bogor,6300000000
3,160,105,bogor,1800000000
2,39,112,bogor,1380000000
3,51,81,bogor,950000000
2,45,81,bogor,899000000
3,75,119,bogor,490000000
2,60,72,bogor,350000000
2,60,60,bogor,181000000
2,42,72,bogor,394998000
3,65,72,bogor,340000000
2,50,60,bogor,490000000
3,66,72,bogor,1200000000
2,36,136,bogor,810000000
2,54,72,bogor,600000000
2,50,72,bogor,604000000
2,62,71,bogor,765000000
3,80,75,bogor,999000000
2,36,60,bogor,450000000
2,50,75,bogor,799000000
2,36,60,bogor,450000000
4,118,120,bogor,2400000000
2,36,76,bogor,535000000
4,120,105,bogor,850000000
2,80,120,bogor,615000000
3,180,315,bogor,2600000000
3,85,115,bogor,947000000
3,60,72,bogor,965800000
2,21,60,bogor,500000000
3,120,151,bogor,970000000
3,60,72,bogor,980111666
4,144,1337,bogor,3600000000
4,250,330,bogor,2750000000
3,180,286,bogor,3500000000
4,110,160,bogor,1650000000
2,50,60,bogor,575000000
4,120,136,bogor,1650000000
2,54,90,bogor,1250000000
2,66,35,bogor,320000000
3,160,160,bogor,1800000000
3,65,72,bogor,355000000
4,180,263,bogor,3000000000
3,180,315,bogor,2600000000
2,38,72,bogor,800000000
2,44,54,bogor,600000000
2,50,80,bogor,440000000
2,60,208,bogor,750000000
3,70,68,bogor,644100000
3,79,90,bogor,863400000
3,80,66,bogor,941200000
3,72,150,bogor,980000000
2,38,60,bogor,765000000
5,330,180,bogor,3000000000
3,96,136,bogor,450000000
3,95,120,bogor,690000000
2,45,170,bogor,750000000
1,30,102,bogor,390000000
2,100,133,bogor,650000000
2,42,144,bogor,450000000
2,60,72,bogor,1100000000
3,60,72,bogor,1010000000
3,47,72,bogor,900000000
3,70,72,bogor,875000000
3,88,94,bogor,1440000000
3,70,90,bogor,510000000
3,64,72,bogor,690000000
2,36,72,bogor,399000000
1,30,114,bogor,315000000
2,33,72,bogor,330000000
3,100,187,bogor,1300000000
2,36,105,bogor,480000000
2,80,120,bogor,650000000
1,22,72,bogor,215000000
2,36,67,bogor,457000000
3,105,179,bogor,690000000
2,80,120,bogor,750000000
5,450,300,bogor,5500000000
3,150,180,bogor,2300000000
2,48,221,bogor,750000000
3,36,60,bogor,446000000
3,60,70,bogor,850000000
2,42,144,bogor,425000000
3,80,198,bogor,750000000
2,42,182,bogor,490000000
3,54,60,bogor,700000000
2,36,62,bogor,435000000
2,50,72,bogor,350000000
2,41,120,bogor,435000000
2,60,90,bogor,430000000
2,36,105,bogor,501000000
2,36,90,bogor,361000000
2,38,90,bogor,328000000
2,42,72,bogor,369997000
2,36,76,bogor,590000000
2,48,72,bogor,250000000
3,140,90,bogor,1400000000
2,95,143,bogor,425000000
3,150,107,bogor,550000000
2,36,89,bogor,234000000
2,48,72,bogor,405000000
2,32,60,bogor,436000000
2,36,90,bogor,390000000
4,160,171,bogor,650000000
1,30,128,bogor,350000000
2,55,72,bogor,295000000
2,45,81,bogor,750000000
2,36,123,bogor,430000000
2,22,60,bogor,185000000
3,114,114,bogor,650000000
2,62,72,bogor,590000000
2,36,78,bogor,750000000
2,30,60,bogor,200000000
2,55,80,bogor,550000000
2,80,120,bogor,445000000
3,92,180,bogor,775000000
2,80,120,bogor,650000000
2,42,144,bogor,550000000
2,45,121,bogor,635000000
3,72,60,bogor,1000000000
2,108,112,bogor,750000000
2,90,108,bogor,780000000
2,60,72,bogor,325000000
3,66,60,bogor,723000000
5,404,263,bogor,3325000000
3,66,60,bogor,658000000
3,66,60,bogor,723000000
2,60,84,bogor,750000000
2,21,60,bogor,500000000
2,36,72,bogor,754000000
3,85,109,bogor,585000000
2,42,72,bogor,394993000
2,48,78,bogor,422000000
2,48,78,bogor,422000000
4,45,90,bogor,910000000
2,50,78,bogor,700000000
5,250,143,bogor,1940000000
3,140,108,bogor,940000000
3,66,66,bogor,757000000
2,68,72,bogor,1180000000
3,100,112,bogor,1020000000
3,200,160,bogor,1339000000
3,90,86,bogor,900000000
2,27,60,bogor,280000000
4,100,84,bogor,750000000
3,66,60,bogor,723000000
3,66,60,bogor,658000000
3,66,60,bogor,723000000
2,36,66,bogor,460000000
2,51,60,bogor,510000000
2,51,60,bogor,510000000
5,180,240,bogor,2900000000
2,30,60,bogor,178000000
2,39,72,bogor,500000000
3,85,230,bogor,1600000000
4,120,70,bogor,850000000
3,60,72,bogor,980258449
3,3200,140,bogor,2400000000
3,122,84,bogor,1610000000
2,55,72,bogor,265000000
3,140,90,bogor,1400000000
2,92,96,bogor,1170000000
1,22,72,bogor,165000000
2,100,151,bogor,600000000
2,72,72,bogor,235000000
3,64,160,bogor,600000000
2,45,120,bogor,779000000
2,36,67,bogor,450000000
3,70,90,bogor,335000000
2,90,112,bogor,555000000
4,180,144,bogor,1800000000
2,65,72,bogor,370000000
3,80,75,bogor,999000000
2,40,72,bogor,554000000
2,62,72,bogor,765000000
2,40,70,bogor,590000000
3,300,560,bogor,2600000000
2,26,60,bogor,125000000
2,36,60,bogor,125000000
2,36,90,bogor,499000000
3,75,98,bogor,775000000
2,33,73,bogor,395000000
3,80,144,bogor,1450000000
2,62,193,bogor,2699000000
3,170,144,bogor,1250000000
2,60,90,bogor,295000000
3,60,72,bogor,910820000
3,60,72,bogor,955850000
3,68,72,bogor,949000000
2,60,90,bogor,470000000
2,60,72,bogor,385000000
2,65,105,bogor,480000000
3,200,140,bogor,2400000000
4,88,73,bogor,990000000
2,36,72,bogor,542000000
2,100,400,bogor,1000000000
2,42,72,bogor,394992000
4,90,90,bogor,800000000
3,51,81,bogor,960000000
3,150,105,bogor,1500000000
4,250,128,bogor,710000000
2,45,120,bogor,707000000
2,45,150,bogor,892000000
2,36,90,bogor,410000000
2,70,90,bogor,325000000
1,21,72,bogor,225000000
2,42,297,bogor,1000000000
3,100,300,bogor,350000000
2,70,90,bogor,355000000
3,69,119,bogor,600000000
2,72,72,bogor,298000000
3,60,45,bogor,450000000
2,80,90,bogor,330000000
2,45,60,bogor,550000000
2,36,72,bogor,400000000
2,90,60,bogor,395000000
2,48,150,bogor,615000000
2,62,120,bogor,560000000
2,65,120,bogor,625000000
3,66,60,bogor,600000000
4,350,913,bogor,12000000000
1,33,84,bogor,424800000
2,75,90,bogor,550000000
2,52,180,bogor,750000000
2,38,90,bogor,470000000
4,80,90,bogor,800000000
2,72,90,bogor,320000000
4,150,150,bogor,890000000
3,90,120,bogor,495000000
2,42,242,bogor,900000000
2,30,72,bogor,270000000
2,60,72,bogor,315000000
4,200,120,bogor,850000000
3,80,120,bogor,500000000
2,38,120,bogor,435000000
2,38,172,bogor,825000000
3,66,60,bogor,700000000
2,40,84,bogor,710000000
3,66,60,bogor,723000000
3,66,60,bogor,723000000
2,65,72,bogor,335000000
3,66,60,bogor,600000000
2,40,84,bogor,800000000
2,65,78,bogor,375000000
3,60,72,bogor,390000000
2,77,112,bogor,750000000
3,66,60,bogor,600000000
2,37,105,bogor,800000000
2,130,90,bogor,910000000
2,50,114,bogor,700000000
2,45,72,bogor,130000000
2,70,96,bogor,870000000
3,77,84,bogor,1700000000
2,50,60,bogor,260000000
2,70,150,bogor,780000000
3,160,105,bogor,1800000000
2,100,170,bogor,1200000000
3,66,60,bogor,658000000
3,66,60,bogor,723000000
3,66,60,bogor,658000000
3,66,60,bogor,658000000
3,66,60,bogor,658000000
2,89,89,bogor,650000000
3,66,60,bogor,658000000
2,36,90,bogor,220000000
2,36,70,bogor,245000000
3,66,60,bogor,723000000
3,60,82,bogor,873000000
2,38,172,bogor,625000000
3,63,200,bogor,730000000
2,53,145,bogor,1100000000
3,70,89,bogor,380000000
2,90,210,bogor,1400000000
3,240,120,bogor,2200000000
2,36,72,bogor,361000000
2,70,145,bogor,375000000
2,72,90,bogor,300000000
3,83,102,bogor,865000000
3,85,72,bogor,595000000
2,100,119,bogor,1400000000
2,36,72,bogor,620000000
3,350,261,bogor,3500000000
3,150,105,bogor,1500000000
3,60,75,bogor,731925350
3,200,90,bogor,780000000
2,42,72,bogor,394996000
2,100,128,bogor,550000000
4,94,90,bogor,440000000
3,540,853,bogor,10000000000
2,30,60,bogor,525000000
5,200,120,bogor,1880000000
2,36,72,bogor,550000000
5,612,740,bogor,6000000000
2,50,72,bogor,604000000
2,40,72,bogor,554000000
2,40,70,bogor,590000000
2,62,72,bogor,765000000
2,40,70,bogor,590000000
2,40,70,bogor,590000000
2,62,72,bogor,765000000
2,45,72,bogor,490000000
7,550,225,bogor,4000000000
3,150,105,bogor,1500000000
2,30,60,bogor,250000000
3,60,72,bogor,925846300
3,60,72,bogor,986850000
3,150,105,bogor,1110000000
2,72,72,bogor,295000000
4,180,90,bogor,780000000
2,65,72,bogor,495000000
3,90,90,bogor,470000000
2,42,72,bogor,394997000
1,22,90,bogor,350000000
3,60,72,bogor,900000000
3,72,60,bogor,750000000
3,67,60,bogor,737000000
3,160,338,bogor,2500000000
3,700,661,bogor,9000000000
2,36,132,bogor,966000000
2,36,70,bogor,500000000
2,88,88,bogor,960000000
2,36,169,bogor,590000000
2,36,72,bogor,590000000
2,100,132,bogor,350000000
3,100,192,bogor,600000000
3,63,200,bogor,800000000
2,45,160,bogor,800000000
1,22,72,bogor,228000000
2,39,90,bogor,550000000
2,60,120,bogor,450000000
3,120,160,bogor,1660000000
2,50,72,bogor,260000000
2,60,160,bogor,490000000
2,60,72,bogor,400000000
2,70,120,bogor,450000000
3,66,60,bogor,590000000
2,40,72,bogor,563587500
3,66,66,bogor,590000000
2,36,60,bogor,363000000
2,39,60,bogor,835000000
2,55,65,bogor,660000000
2,99,75,bogor,1030000000
3,54,60,bogor,970000000
3,70,90,bogor,350000000
2,38,90,bogor,375000000
2,52,180,bogor,780000000
3,140,120,bogor,635000000
2,100,251,bogor,675000000
2,36,90,bogor,270000000
2,100,120,bogor,500000000
3,64,72,bogor,787200000
3,68,72,bogor,949000000
5,225,210,bogor,6200000000
3,66,60,bogor,723000000
3,150,112,bogor,1700000000
4,105,136,bogor,1782000000
1,19,107,bogor,215000000
3,66,66,bogor,757000000
3,80,117,bogor,1150000000
3,75,90,bogor,1150000000
2,60,72,bogor,285000000
2,35,90,bogor,550000000
3,66,60,bogor,723000000
2,52,178,bogor,750000000
2,45,160,bogor,900000000
2,60,72,bogor,299000000
3,95,121,bogor,490000000
3,72,90,bogor,2000000000
3,60,72,bogor,375000000
2,36,60,bogor,629000000
3,60,60,bogor,570000000
3,60,72,bogor,375000000
2,42,201,bogor,725000000
2,60,90,bogor,330000000
2,65,72,bogor,325000000
2,80,120,bogor,700000000
3,164,250,bogor,1610000000
2,39,70,bogor,540000000
2,60,60,bogor,373000000
3,90,120,bogor,800000000
2,78,78,bogor,375000000
2,42,120,bogor,435000000
3,180,166,bogor,655000000
2,45,60,bogor,250000000
2,54,72,bogor,325000000
2,36,90,bogor,235000000
2,36,60,bogor,409000000
2,63,170,bogor,850000000
2,30,72,bogor,235000000
1,60,72,bogor,245000000
2,38,72,bogor,535500000
1,22,133,bogor,425000000
2,55,72,bogor,269000000
3,70,367,bogor,1600000000
2,36,184,bogor,435000000
3,47,72,bogor,490000000
2,42,60,bogor,519200000
2,80,120,bogor,750000000
2,60,132,bogor,410000000
3,150,105,bogor,550000000
2,98,136,bogor,750000000
2,42,120,bogor,400000000
1,36,178,bogor,455000000
2,35,60,bogor,414000000
5,450,737,bogor,7900000000
2,36,72,bogor,500000000
3,66,60,bogor,658000000
3,66,60,bogor,658000000
3,66,60,bogor,723000000
3,150,253,bogor,1500000000
4,220,136,bogor,1590000000
3,70,96,bogor,970000000
3,100,72,bogor,909500000
2,36,77,bogor,500000000
3,60,74,bogor,796900000
2,62,60,bogor,850000000
2,50,60,bogor,490000000
3,160,239,bogor,1900000000
2,45,98,bogor,1160000000
2,100,120,bogor,1400000000
2,70,84,bogor,620000000
2,64,84,bogor,750000000
2,48,78,bogor,422000000
2,42,72,bogor,394995000
2,42,72,bogor,394997000
3,60,98,bogor,970000000
3,69,90,bogor,1290000000
1,45,60,bogor,590000000
2,100,180,bogor,600000000
3,70,129,bogor,755000000
4,237,180,bogor,4919000000
2,72,107,bogor,750000000
4,299,396,bogor,5000000000
5,258,254,bogor,1700000000
2,52,100,bogor,150800000
1,22,60,bogor,110000000
2,36,60,bogor,285000000
3,70,85,bogor,950000000
1,21,72,bogor,140000000
2,33,86,bogor,435750000
2,33,68,bogor,378250000
2,33,73,bogor,395000000
5,243,300,bogor,4900000000
3,115,244,bogor,1200000000
5,250,435,bogor,4500000000
2,50,71,bogor,300000000
3,110,90,bogor,1350000000
2,32,60,bogor,600000000
5,153,344,bogor,2880000000
3,75,119,bogor,499000000
2,55,72,bogor,275000000
2,42,72,bogor,394998000
2,31,60,bogor,412200000
2,36,70,bogor,520000000
2,100,119,bogor,1400000000
2,135,115,bogor,650000000
2,27,60,bogor,162000000
1,31,84,bogor,150000000
5,42,209,bogor,750000000
2,45,105,bogor,1150000000
5,300,355,bogor,4500000000
